timestamp,elapsed_sec,speed_kmh,accuracy_m,provider,nearest_index,dist_to_route_m,is_off_route,off_route_count,latitude,longitude,event_type,battery_temp,ram_mb,camera_state,frame_drop,segment_index,event_count,gps_satellites,buffer_size_kb
11:53:08,23,5,9.3,gps,-1,-1.0,false,0,37.567768,126.838946,,33.9,11,RECORDING,0,1,1,-1,33345
11:53:12,27,,,,,,,,,,DECELERATION,,,,,,,,
11:53:12,27,0,8.0,gps,90,216.4,false,0,37.567840,126.839007,,33.9,11,EVENT_SAVING,0,1,2,-1,28294
11:53:14,29,4,10.0,gps,90,214.8,false,0,37.567851,126.839023,,33.9,11,EVENT_SAVING,0,1,2,-1,31855
11:53:16,31,4,9.3,gps,90,214.0,false,0,37.567865,126.839029,,33.9,12,RECORDING,0,1,2,-1,34836
11:53:18,33,5,9.3,gps,90,211.8,false,0,37.567898,126.839047,,33.9,7,RECORDING,0,1,2,-1,37834
11:53:20,35,5,6.7,gps,90,210.3,true,0,37.567930,126.839057,,33.9,9,RECORDING,0,1,2,-1,39167
11:53:22,37,5,5.3,gps,90,208.7,true,0,37.567959,126.839070,,33.9,10,RECORDING,0,1,2,-1,42066
11:53:24,39,5,4.0,gps,90,207.7,true,0,37.567980,126.839079,,33.9,12,RECORDING,0,1,2,-1,43784
11:53:26,41,5,4.0,gps,90,206.8,true,0,37.568004,126.839086,,33.9,7,RECORDING,0,2,2,-1,46839
11:53:28,43,5,4.0,gps,90,206.0,true,0,37.568029,126.839092,,35.0,8,RECORDING,0,2,2,-1,48252
11:53:30,45,4,4.0,gps,90,205.1,true,0,37.568051,126.839100,,35.0,9,RECORDING,0,2,2,-1,52683
11:53:37,52,,,,,,,,,,DECELERATION,,,,,,,,
11:53:37,52,1,4.7,gps,90,204.6,true,0,37.568071,126.839103,,35.0,9,EVENT_SAVING,0,0,3,-1,33897
11:53:39,54,2,5.3,gps,90,204.0,true,0,37.568091,126.839108,,35.0,10,EVENT_SAVING,0,0,3,-1,36927
11:53:41,56,4,5.3,gps,90,203.2,true,0,37.568114,126.839115,,35.0,11,RECORDING,0,0,3,-1,39795
11:53:44,59,4,4.7,gps,90,201.5,true,0,37.568135,126.839133,,35.0,7,RECORDING,0,0,3,-1,44274
11:53:47,62,5,4.0,gps,90,199.5,true,0,37.568157,126.839155,,35.0,8,RECORDING,0,1,3,-1,31937
11:53:49,65,3,4.0,gps,90,197.3,true,0,37.568173,126.839179,,35.0,11,RECORDING,0,1,3,-1,31937
11:53:51,66,2,4.0,gps,90,195.3,true,0,37.568187,126.839202,,35.0,12,RECORDING,0,2,3,-1,26401
11:53:53,68,2,4.0,gps,90,193.2,true,0,37.568199,126.839226,,35.0,7,RECORDING,0,2,3,-1,29659
11:53:56,71,2,4.0,gps,90,191.0,true,0,37.568212,126.839251,,35.0,8,RECORDING,0,2,3,-1,32709
11:53:58,73,3,4.0,gps,90,189.1,true,0,37.568225,126.839272,,35.0,10,RECORDING,0,2,3,-1,35681
11:54:00,75,0,4.0,gps,90,187.8,true,0,37.568240,126.839288,,35.0,10,RECORDING,0,2,3,-1,38679
11:54:01,76,3,4.0,gps,90,186.9,true,0,37.568258,126.839298,,35.0,11,RECORDING,0,2,3,-1,40200
11:54:03,78,2,4.0,gps,90,186.2,true,0,37.568277,126.839307,,35.0,7,RECORDING,0,2,3,-1,43163
11:54:05,80,2,4.0,gps,90,185.3,true,0,37.568300,126.839319,,35.0,8,RECORDING,0,0,3,-1,26574
11:54:08,83,2,4.0,gps,90,184.2,true,0,37.568324,126.839333,,35.0,10,RECORDING,0,0,3,-1,29893
11:54:10,85,3,4.0,gps,90,183.5,true,0,37.568348,126.839344,,35.0,11,RECORDING,0,0,3,-1,32881
11:54:12,87,4,4.0,gps,90,183.8,true,0,37.568370,126.839343,,35.0,7,RECORDING,0,1,3,-1,28790
11:54:14,89,4,4.0,gps,90,184.9,true,0,37.568392,126.839332,,35.0,8,RECORDING,0,1,3,-1,32117
11:54:16,91,4,4.0,gps,90,187.1,true,0,37.568417,126.839311,,35.0,9,RECORDING,0,1,3,-1,35103
11:54:18,93,4,4.0,gps,90,189.6,true,0,37.568443,126.839287,,35.0,10,RECORDING,0,1,3,-1,38142
11:54:20,95,4,4.0,gps,90,192.6,true,0,37.568469,126.839258,,35.0,6,RECORDING,0,1,3,-1,41082
11:54:22,97,4,4.7,gps,90,195.4,true,0,37.568488,126.839229,,35.0,7,RECORDING,0,1,3,-1,44049
11:54:24,99,4,5.3,gps,90,198.1,true,0,37.568505,126.839202,,35.0,9,RECORDING,0,1,3,-1,47039
11:54:26,101,4,5.3,gps,90,200.6,true,0,37.568519,126.839176,,35.0,10,RECORDING,0,2,3,-1,28761
11:54:28,103,4,4.7,gps,90,202.7,true,0,37.568535,126.839155,,36.1,11,RECORDING,0,2,3,-1,32165
11:54:31,106,4,4.0,gps,90,204.7,true,0,37.568550,126.839135,,36.1,6,RECORDING,0,2,3,-1,36585
11:54:33,108,4,4.0,gps,90,206.9,true,0,37.568567,126.839114,,36.1,7,RECORDING,0,0,3,-1,30885
11:54:35,110,3,4.0,gps,90,208.9,true,0,37.568582,126.839095,,36.1,9,RECORDING,0,0,3,-1,33892
11:54:37,112,3,4.0,gps,90,211.0,true,0,37.568597,126.839075,,36.1,10,RECORDING,0,0,3,-1,36812
11:54:39,114,3,4.0,gps,90,213.3,true,0,37.568610,126.839052,,36.1,11,RECORDING,0,0,3,-1,39722
11:54:41,116,3,4.0,gps,90,216.3,true,0,37.568626,126.839021,,36.1,7,RECORDING,0,0,3,-1,42641
11:54:44,119,3,4.0,gps,90,222.3,true,0,37.568661,126.838961,,36.1,8,RECORDING,0,0,3,-1,47150
11:54:46,121,4,4.0,gps,90,224.8,true,0,37.568679,126.838937,,36.1,10,RECORDING,0,1,3,-1,28918
11:54:48,123,4,4.0,gps,90,227.5,true,0,37.568696,126.838911,,36.1,11,RECORDING,0,1,3,-1,32147
11:54:50,125,4,4.0,gps,90,230.4,true,0,37.568711,126.838881,,36.1,12,RECORDING,0,1,3,-1,35090
11:54:52,127,4,4.0,gps,90,233.0,true,0,37.568727,126.838856,,36.1,7,RECORDING,0,2,3,-1,28826
11:54:54,129,4,4.0,gps,90,235.6,true,0,37.568747,126.838832,,36.1,8,RECORDING,0,2,3,-1,32296
11:54:55,130,4,4.0,gps,90,237.6,true,0,37.568766,126.838815,,36.1,9,RECORDING,0,2,3,-1,33788
11:54:56,131,4,4.0,gps,90,239.7,true,0,37.568782,126.838795,,36.1,10,RECORDING,0,2,3,-1,35306
11:54:58,133,4,4.0,gps,90,241.9,true,0,37.568793,126.838774,,36.1,11,RECORDING,0,2,3,-1,38309
11:55:00,135,4,4.0,gps,90,244.0,true,0,37.568806,126.838754,,36.1,7,RECORDING,0,2,3,-1,41221
11:55:03,138,4,4.0,gps,90,245.5,true,0,37.568824,126.838743,,36.1,9,RECORDING,0,2,3,-1,45672
11:55:05,140,4,4.0,gps,90,245.9,true,0,37.568843,126.838745,,36.1,10,RECORDING,0,2,3,-1,47193
11:55:07,142,4,4.0,gps,90,245.1,true,0,37.568860,126.838761,,36.1,6,RECORDING,0,0,3,-1,30800
11:55:09,144,4,4.0,gps,90,243.2,true,0,37.568876,126.838789,,36.1,8,RECORDING,0,0,3,-1,33751
11:55:11,146,4,4.0,gps,90,241.4,true,0,37.568891,126.838817,,36.1,9,RECORDING,0,0,3,-1,36753
11:55:13,148,4,4.0,gps,90,239.6,true,0,37.568910,126.838847,,36.1,10,RECORDING,0,1,3,-1,30994
11:55:15,150,4,4.0,gps,90,238.4,true,0,37.568929,126.838870,,36.1,7,RECORDING,0,1,3,-1,34026
11:55:17,152,4,4.0,gps,90,237.3,true,0,37.568950,126.838892,,36.1,8,RECORDING,0,1,3,-1,37046
11:55:19,154,4,4.0,gps,90,236.7,true,0,37.568971,126.838910,,36.1,9,RECORDING,0,1,3,-1,40065
11:55:21,156,4,4.0,gps,90,236.3,true,0,37.568995,126.838927,,36.1,10,RECORDING,0,1,3,-1,42995
11:55:23,158,5,4.0,gps,90,236.4,true,0,37.569023,126.838939,,36.1,7,RECORDING,0,1,3,-1,45914
11:55:25,160,5,4.0,gps,90,236.9,true,0,37.569053,126.838949,,36.1,8,RECORDING,0,1,3,-1,47436
11:55:27,162,5,4.0,gps,90,237.9,true,0,37.569087,126.838956,,36.1,9,RECORDING,0,2,3,-1,31101
11:55:29,164,5,4.0,gps,90,238.7,true,0,37.569118,126.838963,,36.1,10,RECORDING,0,2,3,-1,34081
11:55:31,166,5,4.0,gps,1,238.8,true,0,37.569148,126.838969,,36.1,6,RECORDING,0,2,3,-1,37066
11:55:33,168,5,4.0,gps,1,238.5,true,0,37.569177,126.838968,,36.1,8,RECORDING,0,0,3,-1,30941
11:55:35,170,4,4.0,gps,1,239.4,true,0,37.569226,126.838954,,36.1,9,RECORDING,0,0,3,-1,33914
11:55:38,173,4,4.0,gps,1,240.9,true,0,37.569265,126.838934,,36.1,10,RECORDING,0,0,3,-1,36886
11:55:40,175,4,4.0,gps,1,241.2,true,0,37.569287,126.838929,,36.1,11,RECORDING,0,0,3,-1,39858
11:55:43,178,4,4.0,gps,1,241.1,true,0,37.569309,126.838928,,36.1,7,RECORDING,0,0,3,-1,44348
11:55:45,180,4,4.0,gps,1,241.0,true,0,37.569328,126.838929,,36.1,8,RECORDING,0,0,3,-1,47378
11:55:47,182,4,4.0,gps,1,241.5,true,0,37.569349,126.838924,,36.1,9,RECORDING,0,1,3,-1,28968
11:55:49,184,4,4.0,gps,1,242.9,true,0,37.569370,126.838907,,36.1,10,RECORDING,0,1,3,-1,32381
11:55:51,186,4,4.0,gps,1,244.6,true,0,37.569394,126.838888,,36.1,11,RECORDING,0,1,3,-1,35309
11:55:53,188,4,4.0,gps,1,246.8,true,0,37.569416,126.838864,,36.1,7,RECORDING,0,2,3,-1,28854
11:55:54,189,4,4.0,gps,1,248.4,true,0,37.569438,126.838846,,36.1,8,RECORDING,0,2,3,-1,30792
11:55:56,191,4,4.0,gps,1,249.9,true,0,37.569458,126.838830,,36.1,9,RECORDING,0,2,3,-1,33771
11:55:58,193,4,4.0,gps,1,251.0,true,0,37.569478,126.838818,,37.3,10,RECORDING,0,2,3,-1,36804
11:56:00,195,4,4.0,gps,1,252.3,true,0,37.569503,126.838806,,37.3,6,RECORDING,0,2,3,-1,39780
11:56:02,197,4,3.7,gps,1,253.7,true,0,37.569524,126.838791,,37.3,8,RECORDING,0,2,3,-1,42720
11:56:04,199,4,3.3,gps,1,255.5,true,0,37.569543,126.838773,,37.3,9,RECORDING,0,2,3,-1,45701
11:56:06,201,4,3.3,gps,1,257.9,true,0,37.569553,126.838746,,37.3,10,RECORDING,0,0,3,-1,28818
11:56:08,203,4,3.7,gps,1,260.4,true,0,37.569564,126.838719,,37.3,7,RECORDING,0,0,3,-1,30733
11:56:10,205,4,4.0,gps,1,262.9,true,0,37.569576,126.838691,,37.3,8,RECORDING,0,0,3,-1,33758
11:56:12,207,4,4.0,gps,1,265.1,true,0,37.569593,126.838669,,37.3,9,RECORDING,0,0,3,-1,37613
11:56:14,209,4,4.0,gps,1,267.3,true,0,37.569608,126.838645,,37.3,10,RECORDING,0,1,3,-1,30916
11:56:17,212,4,4.0,gps,1,271.5,true,0,37.569637,126.838601,,37.3,7,RECORDING,0,1,3,-1,35345
11:56:19,214,4,4.0,gps,1,273.8,true,0,37.569653,126.838577,,37.3,8,RECORDING,0,1,3,-1,38343
11:56:21,216,4,4.0,gps,1,276.4,true,0,37.569668,126.838550,,37.3,9,RECORDING,0,1,3,-1,41316
11:56:24,219,3,4.0,gps,1,278.5,true,0,37.569683,126.838528,,37.3,6,RECORDING,0,1,3,-1,45624
11:56:27,222,3,4.0,gps,1,280.8,true,0,37.569701,126.838505,,37.3,8,RECORDING,0,2,3,-1,28809
11:56:29,224,,,,,,,,,,DECELERATION,,,,,,,,
11:56:29,224,0,4.0,gps,1,282.9,true,0,37.569718,126.838483,,37.3,9,EVENT_SAVING,0,2,4,-1,31858
11:56:31,226,2,4.0,gps,1,285.3,true,0,37.569726,126.838457,,37.3,11,EVENT_SAVING,0,2,4,-1,34727
11:56:33,228,3,4.7,gps,1,287.2,true,0,37.569726,126.838435,,37.3,6,RECORDING,0,2,4,-1,37607
11:56:35,230,2,5.3,gps,1,289.1,true,0,37.569718,126.838412,,37.3,7,RECORDING,0,2,4,-1,40469
11:56:37,232,2,6.0,gps,1,291.5,true,0,37.569715,126.838385,,37.3,8,RECORDING,0,2,4,-1,43373
11:56:39,234,2,6.0,gps,1,293.8,true,0,37.569715,126.838358,,37.3,9,RECORDING,0,2,4,-1,46271
11:56:41,236,3,6.0,gps,1,296.5,true,0,37.569727,126.838329,,37.3,12,RECORDING,0,2,4,-1,48364
11:56:43,238,2,6.0,gps,1,299.1,true,0,37.569737,126.838302,,37.3,7,RECORDING,0,2,4,-1,51264
11:56:45,240,4,6.0,gps,1,301.3,true,0,37.569740,126.838276,,37.3,8,RECORDING,0,2,4,-1,54177
11:56:47,242,4,6.0,gps,1,303.3,true,0,37.569730,126.838252,,37.3,9,RECORDING,0,0,4,-1,47222
11:56:50,245,2,6.0,gps,1,305.2,true,0,37.569718,126.838228,,37.3,10,RECORDING,0,0,4,-1,51713
11:56:52,247,3,6.0,gps,1,307.7,true,0,37.569713,126.838199,,37.3,11,RECORDING,0,0,4,-1,54587
11:56:55,250,3,6.0,gps,1,310.4,true,0,37.569715,126.838168,,37.3,7,RECORDING,0,0,4,-1,58788
11:56:56,251,4,6.0,gps,1,313.1,true,0,37.569724,126.838139,,37.3,7,RECORDING,0,0,4,-1,60209
11:56:58,253,3,6.0,gps,1,315.8,true,0,37.569737,126.838110,,37.3,8,RECORDING,0,0,4,-1,63096
11:57:01,256,3,6.0,gps,1,318.2,true,0,37.569754,126.838086,,37.3,10,RECORDING,0,0,4,-1,67509
11:57:02,257,3,6.0,gps,1,320.3,true,0,37.569769,126.838063,,37.3,10,RECORDING,0,0,4,-1,68937
11:57:03,258,2,6.0,gps,1,322.1,true,0,37.569784,126.838046,,37.3,11,RECORDING,0,0,4,-1,70369
11:57:05,260,3,6.0,gps,1,324.2,true,0,37.569804,126.838026,,37.3,12,RECORDING,0,0,4,-1,73244
11:57:08,263,1,6.0,gps,1,326.2,true,0,37.569824,126.838006,,37.3,7,RECORDING,0,1,4,-1,57413
11:57:10,265,1,6.0,gps,1,328.5,true,0,37.569840,126.837983,,37.3,8,RECORDING,0,1,4,-1,60298
11:57:12,267,3,6.0,gps,1,330.6,true,0,37.569846,126.837961,,37.3,9,RECORDING,0,1,4,-1,63174
11:57:15,270,1,6.0,gps,1,332.5,true,0,37.569851,126.837939,,37.3,11,RECORDING,0,1,4,-1,67520
11:57:16,271,3,6.0,gps,1,334.3,true,0,37.569863,126.837921,,37.3,11,RECORDING,0,1,4,-1,68967
11:57:17,272,4,5.3,gps,1,335.8,true,0,37.569882,126.837908,,37.3,6,RECORDING,0,1,4,-1,70423
11:57:19,274,4,4.7,gps,1,337.5,true,0,37.569902,126.837893,,37.3,7,RECORDING,0,1,4,-1,73246
11:57:21,276,4,4.0,gps,1,339.6,true,0,37.569919,126.837873,,37.3,8,RECORDING,0,1,4,-1,76132
11:57:23,278,4,4.0,gps,1,341.6,true,0,37.569937,126.837854,,37.3,9,RECORDING,0,1,4,-1,79036
11:57:25,280,2,4.0,gps,1,343.4,true,0,37.569954,126.837837,,37.3,10,RECORDING,0,1,4,-1,81937
11:57:28,283,2,4.0,gps,1,345.3,true,0,37.569972,126.837820,,37.3,12,RECORDING,0,2,4,-1,57406
11:57:30,285,3,4.0,gps,1,347.4,true,0,37.569990,126.837799,,37.3,7,RECORDING,0,2,4,-1,60470
11:57:33,288,2,4.0,gps,1,350.1,true,0,37.570006,126.837772,,37.3,8,RECORDING,0,2,4,-1,64827
11:57:40,295,1,4.0,gps,1,352.5,true,0,37.570020,126.837749,,37.3,11,RECORDING,0,2,4,-1,74960
11:57:45,300,0,4.0,gps,1,354.7,true,0,37.570027,126.837724,,37.3,8,RECORDING,0,2,4,-1,82176
11:57:54,309,2,4.0,gps,1,355.7,true,0,37.570036,126.837715,,37.3,11,RECORDING,0,0,4,-1,66379
11:57:57,312,2,4.0,gps,1,355.6,true,0,37.570047,126.837720,,37.3,7,RECORDING,0,0,4,-1,70611
11:57:59,314,3,4.0,gps,1,354.4,true,0,37.570064,126.837739,,37.9,8,RECORDING,0,0,4,-1,73520
11:58:01,316,3,4.0,gps,1,353.2,true,0,37.570084,126.837758,,37.9,9,RECORDING,0,0,4,-1,76410
11:58:03,318,3,4.0,gps,1,352.4,true,0,37.570104,126.837773,,37.9,10,RECORDING,0,0,4,-1,79317
11:58:05,320,3,4.0,gps,1,351.7,true,0,37.570127,126.837789,,37.9,11,RECORDING,0,0,4,-1,82217
11:58:07,322,3,4.0,gps,1,351.1,true,0,37.570150,126.837802,,37.9,7,RECORDING,0,0,4,-1,85051
11:58:09,324,3,4.0,gps,1,350.9,true,0,37.570172,126.837812,,37.9,8,RECORDING,0,1,4,-1,59131
11:58:11,326,4,4.0,gps,1,351.0,true,0,37.570196,126.837819,,37.9,9,RECORDING,0,1,4,-1,62009
11:58:13,328,4,3.7,gps,1,351.0,true,0,37.570223,126.837828,,37.9,11,RECORDING,0,1,4,-1,64887
11:58:15,330,4,3.3,gps,1,351.0,true,0,37.570253,126.837839,,37.9,6,RECORDING,0,1,4,-1,67789
11:58:17,332,4,3.0,gps,1,351.0,true,0,37.570283,126.837851,,37.9,8,RECORDING,0,1,4,-1,70643
11:58:19,334,4,3.0,gps,1,351.1,true,0,37.570314,126.837861,,37.9,9,RECORDING,0,1,4,-1,73577
11:58:21,336,4,3.0,gps,1,351.3,true,0,37.570343,126.837871,,37.9,10,RECORDING,0,1,4,-1,76466
11:58:23,338,4,3.0,gps,1,351.8,true,0,37.570371,126.837877,,37.9,6,RECORDING,0,1,4,-1,79356
11:58:25,340,4,2.7,gps,1,352.7,true,0,37.570395,126.837876,,37.9,7,RECORDING,0,1,4,-1,82228
11:58:27,342,4,2.7,gps,1,354.0,true,0,37.570419,126.837870,,37.9,8,RECORDING,0,1,4,-1,85117
11:58:29,344,4,2.7,gps,1,355.7,true,0,37.570440,126.837860,,37.9,10,RECORDING,0,2,4,-1,59187
11:58:31,346,4,3.3,gps,1,357.6,true,0,37.570464,126.837848,,37.9,11,RECORDING,0,2,4,-1,62066
11:58:33,348,4,3.7,gps,1,359.6,true,0,37.570488,126.837834,,37.9,6,RECORDING,0,2,4,-1,64929
11:58:35,350,4,4.0,gps,1,361.1,true,0,37.570514,126.837828,,37.9,7,RECORDING,0,2,4,-1,67800
11:58:37,352,4,4.0,gps,1,361.8,true,0,37.570537,126.837830,,37.9,9,RECORDING,0,2,4,-1,70711
11:58:39,354,2,4.0,gps,1,361.6,true,0,37.570556,126.837843,,37.9,10,RECORDING,0,2,4,-1,73593
11:58:41,356,3,4.0,gps,1,361.0,true,0,37.570575,126.837860,,37.9,11,RECORDING,0,2,4,-1,76500
11:58:42,357,4,4.0,gps,1,360.1,true,0,37.570592,126.837879,,37.9,11,RECORDING,0,2,4,-1,77948
11:58:44,359,4,4.0,gps,1,359.6,true,0,37.570613,126.837896,,37.9,7,RECORDING,0,2,4,-1,80825
11:58:46,361,4,4.0,gps,1,359.4,true,0,37.570635,126.837910,,37.9,8,RECORDING,0,2,4,-1,83717
11:58:48,363,3,4.0,gps,1,359.6,true,0,37.570663,126.837924,,37.9,9,RECORDING,0,0,4,-1,57545
11:58:50,365,3,4.0,gps,1,359.7,true,0,37.570691,126.837937,,37.9,10,RECORDING,0,0,4,-1,60604
11:58:52,367,5,4.0,gps,1,360.3,true,0,37.570735,126.837956,,37.9,11,RECORDING,0,0,4,-1,63478
11:58:54,369,4,4.0,gps,1,360.8,true,0,37.570757,126.837961,,37.9,7,RECORDING,0,0,4,-1,66222
11:58:57,372,2,4.0,gps,1,361.6,true,0,37.570781,126.837966,,37.9,8,RECORDING,0,0,4,-1,70572
11:58:59,374,3,4.0,gps,1,362.7,true,0,37.570806,126.837967,,37.9,10,RECORDING,0,0,4,-1,73473
11:59:01,376,4,4.0,gps,1,363.2,true,0,37.570829,126.837975,,37.9,11,RECORDING,0,0,4,-1,76368
11:59:04,379,2,4.0,gps,1,363.1,true,0,37.570848,126.837989,,37.9,7,RECORDING,0,0,4,-1,80586
11:59:07,382,2,4.0,gps,1,362.3,true,0,37.570866,126.838010,,37.9,8,RECORDING,0,0,4,-1,84928
11:59:09,384,2,4.0,gps,1,361.8,true,0,37.570881,126.838028,,37.9,10,RECORDING,0,1,4,-1,57330
11:59:11,386,2,4.0,gps,1,361.4,true,0,37.570898,126.838043,,37.9,11,RECORDING,0,1,4,-1,60405
11:59:13,388,2,4.0,gps,1,361.3,true,0,37.570916,126.838057,,37.9,7,RECORDING,0,1,4,-1,63271
11:59:15,390,2,4.0,gps,1,361.7,true,0,37.570940,126.838068,,37.9,8,RECORDING,0,1,4,-1,66099
11:59:17,392,2,4.0,gps,1,362.7,true,0,37.570968,126.838074,,37.9,9,RECORDING,0,1,4,-1,68997
11:59:18,393,2,4.0,gps,1,363.8,true,0,37.570994,126.838079,,37.9,9,RECORDING,0,1,4,-1,70425
11:59:20,395,3,4.0,gps,1,365.0,true,0,37.571033,126.838092,,37.9,10,RECORDING,0,1,4,-1,73328
11:59:24,399,2,4.0,gps,1,365.5,true,0,37.571053,126.838100,,37.9,7,RECORDING,0,1,4,-1,79052
11:59:26,401,3,4.0,gps,1,366.9,true,0,37.571078,126.838101,,37.9,8,RECORDING,0,1,4,-1,81974
11:59:28,403,3,4.0,gps,1,369.0,true,0,37.571107,126.838095,,37.9,9,RECORDING,0,1,4,-1,86109
11:59:30,405,3,4.0,gps,1,371.4,true,0,37.571133,126.838083,,37.9,11,RECORDING,0,2,4,-1,59005
11:59:32,408,3,4.0,gps,1,374.1,true,0,37.571159,126.838067,,37.9,6,RECORDING,0,2,4,-1,61879
11:59:34,409,3,4.0,gps,1,377.0,true,0,37.571183,126.838047,,37.9,7,RECORDING,0,2,4,-1,64712
11:59:36,411,3,4.0,gps,1,380.0,true,0,37.571211,126.838029,,37.9,8,RECORDING,0,2,4,-1,67617
11:59:38,413,3,3.7,gps,1,382.7,true,0,37.571238,126.838015,,37.9,9,RECORDING,0,2,4,-1,70508
11:59:40,415,4,3.3,gps,1,385.2,true,0,37.571265,126.838004,,37.9,10,RECORDING,0,2,4,-1,73409
11:59:42,417,4,3.0,gps,1,387.6,true,0,37.571291,126.837993,,37.9,12,RECORDING,0,2,4,-1,76329
11:59:44,419,4,3.0,gps,1,389.7,true,0,37.571314,126.837983,,37.9,7,RECORDING,0,2,4,-1,79179
11:59:46,421,4,3.0,gps,1,391.8,true,0,37.571336,126.837972,,37.9,8,RECORDING,0,2,4,-1,82085
11:59:48,423,4,3.0,gps,1,394.1,true,0,37.571355,126.837958,,37.9,9,RECORDING,0,2,4,-1,84990
11:59:50,425,4,3.0,gps,1,396.6,true,0,37.571375,126.837941,,37.9,10,RECORDING,0,0,4,-1,59291
11:59:52,427,4,3.0,gps,1,399.0,true,0,37.571394,126.837924,,37.9,11,RECORDING,0,0,4,-1,62126
11:59:54,429,4,3.3,gps,1,401.5,true,0,37.571414,126.837908,,37.9,7,RECORDING,0,0,4,-1,64991
11:59:56,431,4,3.7,gps,1,403.8,true,0,37.571432,126.837892,,37.9,8,RECORDING,0,0,4,-1,67890
11:59:58,433,4,3.7,gps,1,406.1,true,0,37.571451,126.837876,,37.9,9,RECORDING,0,0,4,-1,70779
12:00:00,435,4,3.3,gps,1,408.5,true,0,37.571471,126.837860,,39.0,10,RECORDING,0,0,4,-1,73693
12:00:02,437,4,3.3,gps,1,411.0,true,0,37.571494,126.837846,,39.0,11,RECORDING,0,0,4,-1,76582
12:00:04,439,4,3.3,gps,1,413.7,true,0,37.571521,126.837832,,39.0,7,RECORDING,0,0,4,-1,79477
12:00:06,441,4,3.3,gps,1,416.3,true,0,37.571547,126.837820,,39.0,8,RECORDING,0,0,4,-1,82355
12:00:09,444,4,3.3,gps,1,419.0,true,0,37.571572,126.837805,,39.0,10,RECORDING,0,1,4,-1,57707
12:00:11,446,4,3.3,gps,1,421.6,true,0,37.571594,126.837789,,39.0,11,RECORDING,0,1,4,-1,60753
12:00:13,448,4,3.3,gps,1,424.3,true,0,37.571617,126.837772,,39.0,7,RECORDING,0,1,4,-1,63575
12:00:16,451,4,3.3,gps,1,426.1,true,0,37.571638,126.837765,,39.0,9,RECORDING,0,1,4,-1,67922
12:00:18,453,4,3.7,gps,1,427.8,true,0,37.571657,126.837759,,39.0,10,RECORDING,0,1,4,-1,70819
12:00:20,455,4,4.0,gps,1,429.7,true,0,37.571679,126.837754,,39.0,11,RECORDING,0,1,4,-1,73733
12:00:22,457,4,4.0,gps,1,432.1,true,0,37.571703,126.837741,,39.0,7,RECORDING,0,1,4,-1,76621
12:00:24,459,4,4.0,gps,1,434.5,true,0,37.571726,126.837730,,39.0,8,RECORDING,0,1,4,-1,79508
12:00:26,461,4,4.0,gps,1,437.1,true,0,37.571751,126.837716,,39.0,9,RECORDING,0,1,4,-1,81771
12:00:28,463,4,4.0,gps,1,439.6,true,0,37.571776,126.837704,,39.0,9,RECORDING,0,1,4,-1,84550
12:00:30,465,4,3.7,gps,1,442.4,true,0,37.571804,126.837692,,39.0,7,RECORDING,0,2,4,-1,58745
12:00:32,467,4,3.3,gps,1,444.8,true,0,37.571825,126.837678,,39.2,8,RECORDING,0,2,4,-1,61699
